Unnamed: 0,id,date,saving_ratio,debt_saving_ratio,default_flag,max_dpd_6_months,max_dpd_12_months,max_dpd_24_months,problematic_cheque_count,duration_in_month,credit_amount,installment_as_income_perc,present_res_since,average_credit_duration,credits_this_bank,people_under_maintenance,sector_risk,EBITDA,ROE,ROA,Revenue_Growth_Rate,Int_coverage_ratio,Net_Profit_Margin,year,month,year_month,EBITDA_capped_0.99,Int_coverage_ratio_capped_0.99,Net_Profit_Margin_capped_0.99,ROA_capped_0.99,ROE_capped_0.99,Revenue_Growth_Rate_capped_0.99,average_credit_duration_capped_0.99,credit_amount_capped_0.99,credits_this_bank_capped_0.99,debt_saving_ratio_capped_0.99,default_flag_capped_0.99,duration_in_month_capped_0.99,id_capped_0.99,installment_as_income_perc_capped_0.99,max_dpd_12_months_capped_0.99,max_dpd_24_months_capped_0.99,max_dpd_6_months_capped_0.99,people_under_maintenance_capped_0.99,present_res_since_capped_0.99,problematic_cheque_count_capped_0.99,saving_ratio_capped_0.99,boxcox_id,boxcox_saving_ratio,boxcox_duration_in_month,boxcox_credit_amount,boxcox_installment_as_income_perc,boxcox_present_res_since,boxcox_average_credit_duration,boxcox_credits_this_bank,boxcox_people_under_maintenance,boxcox_EBITDA,boxcox_year,boxcox_month,boxcox_EBITDA_capped_0.99,boxcox_average_credit_duration_capped_0.99,boxcox_credit_amount_capped_0.99,boxcox_credits_this_bank_capped_0.99,boxcox_duration_in_month_capped_0.99,boxcox_id_capped_0.99,boxcox_installment_as_income_perc_capped_0.99,boxcox_people_under_maintenance_capped_0.99,boxcox_present_res_since_capped_0.99,boxcox_saving_ratio_capped_0.99,yj_Unnamed: 0,yj_id,yj_saving_ratio,yj_debt_saving_ratio,yj_default_flag,yj_max_dpd_6_months,yj_max_dpd_12_months,yj_max_dpd_24_months,yj_problematic_cheque_count,yj_duration_in_month,yj_credit_amount,yj_installment_as_income_perc,yj_present_res_since,yj_average_credit_duration,yj_credits_this_bank,yj_people_under_maintenance,yj_sector_risk,yj_EBITDA,yj_ROE,yj_ROA,yj_Revenue_Growth_Rate,yj_Int_coverage_ratio,yj_Net_Profit_Margin,yj_year,yj_month,yj_EBITDA_capped_0.99,yj_Int_coverage_ratio_capped_0.99,yj_Net_Profit_Margin_capped_0.99,yj_ROA_capped_0.99,yj_ROE_capped_0.99,yj_Revenue_Growth_Rate_capped_0.99,yj_average_credit_duration_capped_0.99,yj_credit_amount_capped_0.99,yj_credits_this_bank_capped_0.99,yj_debt_saving_ratio_capped_0.99,yj_default_flag_capped_0.99,yj_duration_in_month_capped_0.99,yj_id_capped_0.99,yj_installment_as_income_perc_capped_0.99,yj_max_dpd_12_months_capped_0.99,yj_max_dpd_24_months_capped_0.99,yj_max_dpd_6_months_capped_0.99,yj_people_under_maintenance_capped_0.99,yj_present_res_since_capped_0.99,yj_problematic_cheque_count_capped_0.99,yj_saving_ratio_capped_0.99,yj_sector_risk_capped_0.99,business_type_partnership,business_type_sole_proprietorship,credit_history_critical account/ other credits existing (not at this bank),credit_history_delay in paying off in the past,credit_history_existing credits paid back duly till now,credit_history_no credits taken/ all credits paid back duly,customer_profile_large_enterprises,customer_profile_small_businesses,customer_segment_medium_sme,customer_segment_micro_sme,customer_segment_small_sme,foreign_stakeholders_yes,other_debtors_guarantor,other_debtors_none,purpose_car (new),purpose_car (used),purpose_domestic appliances,purpose_education,purpose_furniture/equipment,purpose_lease_investment,purpose_other business spend,purpose_rent_payment,purpose_repairs,purpose_retraining,revenue_range_10m+,revenue_range_1m-5m,revenue_range_5m-10m,savings_... < 100 DM,savings_100 <= ... < 500 DM,savings_500 <= ... < 1000 DM ,savings_unknown/ no savings account,sector_Oil and gas,sector_Real Estate,sector_Telecommunications,sme_history_begin_... < 1 year ,sme_history_begin_1 <= ... < 4 years,sme_history_begin_4 <= ... < 7 years,sme_history_begin_new company,business_type_mean_encoded,credit_history_mean_encoded,customer_profile_mean_encoded,customer_segment_mean_encoded,foreign_stakeholders_mean_encoded,other_debtors_mean_encoded,purpose_mean_encoded,revenue_range_mean_encoded,savings_mean_encoded,sector_mean_encoded,sector_risk_capped_0.99_mean_encoded,sme_history_begin_mean_encoded,business_type_woe_encoded,credit_history_woe_encoded,customer_profile_woe_encoded,customer_segment_woe_encoded,foreign_stakeholders_woe_encoded,other_debtors_woe_encoded,purpose_woe_encoded,revenue_range_woe_encoded,savings_woe_encoded,sector_woe_encoded,sector_risk_capped_0.99_woe_encoded,sme_history_begin_woe_encoded
929,930,2020-08-09,0.31,0.29,0,0,0,0.0,0,12,1344,4,2,43,2,20,2,721,63,15,31,86,39.0,2020,8,2020-08,721.0,86.0,39.0,15.0,63.0,31.0,43.0,1344.0,2.0,0.29,0.0,12.0,930.0,4.0,0.0,0.0,0.0,20.0,2.0,0.0,0.31,178.44404181212963,-0.935231994460915,2.7954025445165316,5.771029594937138,4.487197508351766,1.0276210631616207,1.3909932134033265,0.34704287218427815,0.108612630081136,150.84733674341084,0.018370739216776184,5.008945617791885,152.47659132264653,1.4350862707822984,5.89069240687551,0.3456609758094704,2.8081313715548806,178.8183447075549,4.487197508351766,0.108612630081136,1.0276210631616207,-0.9342774420391005,1.3661284774103288,1.3677748575038406,-0.01743958290565763,-0.016699232692753634,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-1.3633832756856132,-0.6945298698767081,-0.7449331697485362,0.9591655023579431,-0.7945886692738641,0.8464241756785703,1.275451926336348,2.3348734432432283,-0.8148682715999523,1.1160455013191743,0.2293219286339076,-1.4590851825301665,-0.555951729218496,1.4531240272155037,-0.41308086835288593,-1.325543020342516,0.48550318476325577,1.1179620505532735,1.4536988449823225,-0.41308086835288593,-1.4596375101571264,0.22998429561140593,-0.5561906639718494,0.8489685997095255,-0.746590936438734,1.2779242131305126,-0.017071226196295287,-0.6546536707079771,-0.6952927610925068,1.368408955597722,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,2.3348734432432283,-0.7945886692738641,-1.3633832756856132,-0.0178318405287439,-0.8148682715999523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2608695652173913,0.3181818181818182,0.2751842751842752,0.4927007299270073,0.3073727933541018,0.29988974641675853,0.3803418803418803,0.2864583333333333,0.3598673300165838,0.2127659574468085,,0.30678466076696165,-0.19448128020073333,0.09992835246410423,-0.12220922855073653,0.8145188497776892,0.0329503519169953,-0.0022203815042209428,0.3597094352728702,-0.0583956077711139,0.2695767564102486,-0.45279152063586614,-0.001891235634772842,0.033634931782854864
930,931,2022-09-07,0.11,0.09,0,0,0,0.0,2,24,1747,4,1,24,1,10,0,427,38,84,13,-35,39.0,2022,9,2022-09,427.0,-35.0,39.0,84.0,38.0,13.0,24.0,1747.0,1.0,0.09,0.0,24.0,931.0,4.0,0.0,0.0,0.0,10.0,1.0,2.0,0.11,178.58120946135023,-1.4663985512137911,3.6974563942208523,5.935022490572093,4.487197508351766,0.0,1.3312666675510478,0.0,0.1086126300138209,103.44299517947809,0.018370739216776184,5.5946802971871294,104.45246567987678,1.3696786861549632,6.062247030387301,0.0,3.719229502340205,178.95587136420974,4.487197508351766,0.1086126300138209,0.0,-1.4637855743470969,1.3688448264166955,1.3704994476956784,-1.270932951337936,-1.270132954841246,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,0.5077295341976652,0.5009097672104156,-0.39644063402503577,0.9591655023579431,-1.610982758185154,-1.226024165127232,-0.7597397932856651,-0.4282850494763857,-1.803711156730683,0.04808112232510775,-0.39828031745285,0.5167075509738764,-1.2931060656389874,-0.560338766031373,-0.41308086835288593,0.4830985545931286,0.7551881412709802,0.04789255433112356,-0.5604297469695989,-0.41308086835288593,0.5174190594928348,-0.3988996279275722,-1.293365317892677,-1.2259887159047387,-0.39830870522744366,-0.7599546219011147,-1.2701320952376818,-0.6546536707079771,0.5009145853674674,1.3711351386562054,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,-1.610982758185154,0.5077295341976652,-1.270931034687413,-1.803711156730683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2608695652173913,0.31886792452830187,0.2751842751842752,0.4927007299270073,0.10810810810810811,0.43902439024390244,0.32044198895027626,0.2864583333333333,0.3598673300165838,0.30603448275862066,,0.4069767441860465,-0.19448128020073333,0.08766061187543207,-0.12220922855073653,0.8145188497776892,-1.0734162255311195,0.6098915354694363,0.10076226495162416,-0.0583956077711139,0.2695767564102486,0.03257617043461267,-0.001891235634772842,0.47145727546262123
931,932,2023-10-17,0.39,0.37,1,0,0,0.0,1,9,1670,4,2,22,1,10,7,175,137,86,84,-80,85.0,2023,10,2023-10,175.0,-80.0,85.0,86.0,137.0,84.0,22.0,1670.0,1.0,0.37,1.0,9.0,932.0,4.0,0.0,0.0,0.0,10.0,2.0,1.0,0.39,178.71833430012597,-0.7846840378714761,2.4377550166476905,5.907030384972511,4.487197508351766,1.0276210631616207,1.3202210745980525,0.0,0.1086126300138209,54.14805457450255,0.018370739216776184,6.164330089019746,54.58232222006758,1.357683067941571,6.032944594818752,0.0,2.4475247478391395,179.09335515484028,4.487197508351766,0.1086126300138209,1.0276210631616207,-0.7840294622952015,1.3715603276421973,1.3732231954335716,0.36231815188917726,0.36281331133382233,1.5275252316519468,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-0.32639860846374874,-1.165336504951682,-0.45592585843696687,0.9591655023579431,-0.7945886692738641,-1.607482177860415,-0.7597397932856651,-0.4282850494763857,0.9936447461984899,-1.0608746113741914,1.857449513088244,0.5651111723244001,1.1228031413955393,-1.3359144534794052,0.9598966290016873,1.3851031161142715,1.0186496698809249,-1.0616824742609026,-1.3359179135969108,0.9598966290016873,0.5659243603558366,1.8627164609714248,1.1237024494369057,-1.6047602811712323,-0.4577978331969554,-0.7599546219011147,0.3627011648857144,1.5275252316519468,-1.1655941437460877,1.3738604799101488,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,-0.7945886692738641,-0.32639860846374874,0.36219950271517704,0.9936447461984899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2608695652173913,0.31886792452830187,0.2751842751842752,0.3903345724907063,0.3073727933541018,0.29988974641675853,0.22142857142857142,0.29411764705882354,0.3598673300165838,0.3072289156626506,,0.4069767441860465,-0.19448128020073333,0.08766061187543207,-0.12220922855073653,0.4010000068624281,0.0329503519169953,-0.0022203815042209428,-0.4024306167740267,-0.02890357619663329,0.2695767564102486,0.0358176643587837,-0.001891235634772842,0.47145727546262123
932,933,2022-10-02,0.04,0.02,0,0,0,0.0,2,9,1224,3,1,30,2,10,3,334,43,68,0,-78,65.0,2022,10,2022-10,334.0,-78.0,65.0,68.0,43.0,0.0,30.0,1224.0,2.0,0.02,0.0,9.0,933.0,3.0,0.0,0.0,0.0,10.0,1.0,2.0,0.04,178.8554163877307,-1.8107063480069983,2.4377550166476905,5.711875715012495,2.7156876814825788,0.0,1.356863022629244,0.34704287218427815,0.1086126300138209,86.61763882990505,0.018370739216776184,6.164330089019746,87.42101269789633,1.3975886210774766,5.828878442250522,0.3456609758094704,2.4475247478391395,179.23079613877985,2.7156876814825788,0.1086126300138209,0.0,-1.8063533170229384,1.3742749822606393,1.3759461018805423,-1.8530793993109422,-1.8528569931841479,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,0.5077295341976652,-1.165336504951682,-0.8706338508143423,-0.10946075598511702,-1.610982758185154,-0.3391744839125146,1.275451926336348,-0.4282850494763857,-0.4051560003724358,-0.3306765107683384,-0.26750002561250685,0.11803293277080816,-2.0627632783196526,-1.3013729247489063,0.37320885729747155,0.4830985545931286,1.0186496698809249,-0.3312973200703515,-1.3013811900516696,0.37320885729747155,0.11800426138867537,-0.2678840678423625,-2.062292559832974,-0.3418814550114499,-0.8720787718558555,1.2779242131305126,-1.8521240312227205,-0.6546536707079771,-1.1655941437460877,1.3765849805213266,-0.10946075598511702,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,-1.610982758185154,0.5077295341976652,-1.8523070578685166,-0.4051560003724358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2608695652173913,0.17064846416382254,0.2751842751842752,0.116751269035533,0.3073727933541018,0.29988974641675853,0.3803418803418803,0.29411764705882354,0.3598673300165838,0.2127659574468085,,0.30678466076696165,-0.19448128020073333,-0.7218362059179347,-0.12220922855073653,-1.1614179338414272,0.0329503519169953,-0.0022203815042209428,0.3597094352728702,-0.02890357619663329,0.2695767564102486,-0.45279152063586614,-0.001891235634772842,0.033634931782854864
933,934,2023-11-03,0.34,0.32,0,0,0,0.0,0,12,522,4,4,42,2,20,5,426,28,1,74,-19,71.0,2023,11,2023-11,426.0,-19.0,71.0,1.0,28.0,74.0,42.0,522.0,2.0,0.32,0.0,12.0,934.0,4.0,0.0,0.0,0.0,20.0,4.0,0.0,0.34,178.99245578329288,-0.876312311047023,2.7954025445165316,5.156231448516801,4.487197508351766,3.185466676022057,1.3890009893762814,0.34704287218427815,0.108612630081136,103.26808780362103,0.018370739216776184,6.719887660274809,104.27537296688303,1.4328873667396325,5.249945543792456,0.3456609758094704,2.8081313715548806,179.36819437521604,4.487197508351766,0.108612630081136,3.185466676022057,-0.8754829524646484,1.3769887914429477,1.378668168196766,0.13151353972430435,0.13216485578641599,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-1.3633832756856132,-0.6945298698767081,-2.051039891362764,0.9591655023579431,1.0629208696181067,0.7772195206671497,1.275451926336348,2.3348734432432283,0.3306321302982021,0.04414278795117829,-0.6707126227499018,-2.0927365017546955,0.836275215939903,-0.2857991266328941,0.5505864122330952,1.3851031161142715,1.2765800287649922,0.043948755343103454,-0.28590563982674083,0.5505864122330952,-2.0912637099382594,-0.671755493631138,0.8369051017901205,0.7791363362094696,-2.04704276829261,1.2779242131305126,0.13187205409726002,-0.6546536707079771,-0.6952927610925068,1.3793086416486682,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,2.3348734432432283,1.0629208696181067,-1.3633832756856132,0.13120460125040198,0.3306321302982021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.17064846416382254,0.2751842751842752,0.116751269035533,0.3073727933541018,0.29988974641675853,0.22142857142857142,0.29411764705882354,0.1746031746031746,0.30603448275862066,,0.25296442687747034,-0.19448128020073333,-0.7218362059179347,-0.12220922855073653,-1.1614179338414272,0.0329503519169953,-0.0022203815042209428,-0.4024306167740267,-0.02890357619663329,-0.64187887711318,0.03257617043461267,-0.001891235634772842,-0.22913041561390768
934,935,2022-02-11,0.45,0.43,0,0,0,0.0,3,12,1498,4,1,23,1,10,0,320,31,73,51,-6,81.0,2022,2,2022-02,320.0,-6.0,81.0,73.0,31.0,51.0,23.0,1498.0,1.0,0.43,0.0,12.0,935.0,4.0,0.0,0.0,0.0,10.0,1.0,3.0,0.45,179.1294525457955,-0.6836074774050165,2.7954025445165316,5.839199902330072,4.487197508351766,0.0,1.3259430220913289,0.0,0.1086126300138209,83.9742229577999,0.018370739216776184,0.9090487487446971,84.74602746727463,1.3638937258708967,5.961972488290661,0.0,2.8081313715548806,179.50554992319087,4.487197508351766,0.1086126300138209,0.0,-0.6831189536219519,1.3797017563571743,1.3813893955395786,0.6136703032121158,0.6139811545985591,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,1.2325080515387627,-0.6945298698767081,-0.6000695620487423,0.9591655023579431,-1.610982758185154,-1.4099870280113826,-0.7597397932856651,-0.4282850494763857,-1.803711156730683,-0.3901637296887088,-0.5872468243727461,0.2449602040805818,0.13216840019865164,-0.06376654665904741,0.8435556397170602,0.4830985545931286,-1.3390752693232901,-0.39083410028366256,-0.06387257917872817,0.8435556397170602,0.2451475816552154,-0.5881703511252224,0.13225532793342681,-1.4087625313740204,-0.601882867796967,-0.7599546219011147,0.6141498885063569,-0.6546536707079771,-0.6952927610925068,1.3820314644482683,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,-1.610982758185154,1.2325080515387627,0.6138477761467925,-1.803711156730683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2608695652173913,0.31886792452830187,0.41007194244604317,0.4927007299270073,0.3073727933541018,0.29988974641675853,0.22142857142857142,0.29411764705882354,0.3598673300165838,0.3072289156626506,,0.30678466076696165,-0.19448128020073333,0.08766061187543207,0.4851087894007629,0.8145188497776892,0.0329503519169953,-0.0022203815042209428,-0.4024306167740267,-0.02890357619663329,0.2695767564102486,0.0358176643587837,-0.001891235634772842,0.033634931782854864
935,936,2022-02-09,0.68,0.66,1,0,0,0.0,0,30,1919,4,3,30,2,10,9,942,50,142,11,59,89.0,2022,2,2022-02,942.0,59.0,89.0,142.0,50.0,11.0,30.0,1919.0,2.0,0.66,1.0,30.0,936.0,4.0,0.0,0.0,0.0,10.0,3.0,0.0,0.68,179.2664067340774,-0.35740443528249033,4.000442945535374,5.993077535814498,4.487197508351766,2.0936699451054537,1.356863022629244,0.34704287218427815,0.1086126300138209,182.77729989393652,0.018370739216776184,0.9090487487446971,184.84947236247183,1.3975886210774766,6.1230456222207605,0.3456609758094704,4.025743955654955,179.6428628416024,4.487197508351766,0.1086126300138209,2.0936699451054537,-0.35727747265763765,1.382413878168513,1.384109785063487,1.3775486261707712,1.3773772389815393,1.5275252316519468,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-1.3633832756856132,0.9011178841523084,-0.27306924768949337,0.9591655023579431,0.10184395669894088,-0.3391744839125146,1.275451926336348,-0.4282850494763857,1.6073141721586583,1.8358870340927753,-0.08928890614139025,1.8265390230978804,-1.3882582112461697,1.0109156855918677,1.0757907408648235,0.4830985545931286,-1.3390752693232901,1.8397998405780684,1.0112542821425694,1.0757907408648235,1.83075081948719,-0.08932356790769899,-1.3884843770246629,-0.3418814550114499,-0.27487655450756887,1.2779242131305126,1.3789989260146747,1.5275252316519468,0.9020280905367029,1.3847534500733958,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,0.10184395669894088,-1.3633832756856132,1.379259615911055,1.6073141721586583,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2608695652173913,0.3181818181818182,0.40425531914893614,0.3903345724907063,0.3073727933541018,0.29988974641675853,0.22142857142857142,0.34285714285714286,0.3300970873786408,0.43506493506493504,,0.4069767441860465,-0.19448128020073333,0.09992835246410423,0.4719428302184586,0.4010000068624281,0.0329503519169953,-0.0022203815042209428,-0.4024306167740267,0.2027271916083122,0.150359206090996,0.5856772773488418,-0.001891235634772842,0.47145727546262123
936,937,2023-04-15,0.74,0.72,1,0,0,0.0,3,9,745,3,2,28,1,10,10,116,117,140,2,14,85.0,2023,4,2023-04,116.0,14.0,85.0,140.0,117.0,2.0,28.0,745.0,1.0,0.72,1.0,9.0,937.0,3.0,0.0,0.0,0.0,10.0,2.0,3.0,0.74,179.40331840683342,-0.283689190719914,2.4377550166476905,5.391850326950206,2.7156876814825788,1.0276210631616207,1.34934675908222,0.0,0.1086126300138209,40.04699829163022,0.018370739216776184,2.4378545349074576,40.33685248270704,1.3893758143512893,5.49507017272266,0.0,2.4475247478391395,179.7801331892044,2.7156876814825788,0.1086126300138209,1.0276210631616207,-0.2836100511583841,1.3851251580393027,1.3868293379201782,1.5366288250805038,1.536409210102793,1.5275252316519468,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,1.2325080515387627,-1.165336504951682,-1.5505931256575878,-0.10946075598511702,-0.7945886692738641,-0.5999329004663713,-0.7597397932856651,-0.4282850494763857,1.8998336068785338,-1.37749240073024,1.4401029223581188,1.7840157477114456,-1.8997719342710242,0.27057719394981333,0.9598966290016873,1.3851031161142715,-0.6773157931175707,-1.378023839667078,0.27056262239487144,0.9598966290016873,1.7880922269085162,1.444054982012439,-1.8995819320621563,-0.602372016204419,-1.5496527648890814,-0.7599546219011147,1.5384601472896828,1.5275252316519468,-1.1655941437460877,1.3874745996745037,-0.10946075598511702,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,-0.7945886692738641,1.2325080515387627,1.5387930975510877,1.8998336068785338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2608695652173913,0.31886792452830187,0.2751842751842752,0.2222222222222222,0.3073727933541018,0.29988974641675853,0.22142857142857142,0.2864583333333333,0.3598673300165838,0.2127659574468085,,0.30678466076696165,-0.19448128020073333,0.08766061187543207,-0.12220922855073653,-0.36046641767499454,0.0329503519169953,-0.0022203815042209428,-0.4024306167740267,-0.0583956077711139,0.2695767564102486,-0.45279152063586614,-0.001891235634772842,0.033634931782854864
937,938,2023-02-06,0.33,0.31,0,0,0,0.0,0,6,2063,4,3,30,1,10,4,630,71,17,16,-99,12.0,2023,2,2023-02,630.0,-99.0,12.0,17.0,71.0,16.0,30.0,2063.0,1.0,0.31,0.0,6.0,938.0,4.0,0.0,0.0,0.0,10.0,3.0,0.0,0.33,179.5401876226152,-0.895592277962598,1.9496486731861182,6.037573889951997,4.487197508351766,2.0936699451054537,1.356863022629244,0.0,0.1086126300138209,136.90058425238723,0.018370739216776184,0.9090487487446971,138.34229828106533,1.3975886210774766,6.169668591911342,0.0,1.9559786007656212,179.917361024607,4.487197508351766,0.1086126300138209,2.0936699451054537,-0.89472308104191,1.3878355971290457,1.3895480552585322,0.0827804953393,0.08346213590279485,-0.6546536707079771,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,-1.3633832756856132,-1.7974187032186204,-0.1785111856072573,0.9591655023579431,0.10184395669894088,-0.3391744839125146,-0.7597397932856651,-0.4282850494763857,-0.025935623167970344,0.8017366278663481,0.4188303357589136,-1.385499593759756,-1.1571848474592903,-1.6643030522516058,-1.2806697237649114,1.3851031161142715,-1.3390752693232901,0.8029158737149186,-1.664257732232009,-1.2806697237649114,-1.3861541534106927,0.4199459453676169,-1.1574745173801535,-0.3418814550114499,-0.18022356890219715,-0.7599546219011147,0.08314026342990372,-0.6546536707079771,-1.7962690545742306,1.3901949143992407,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,0.10184395669894088,-1.3633832756856132,0.08244095993119359,-0.025935623167970344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39106145251396646,0.31886792452830187,0.2751842751842752,0.3903345724907063,0.3073727933541018,0.29988974641675853,0.22142857142857142,0.34285714285714286,0.3598673300165838,0.3072289156626506,,0.4069767441860465,0.4057058978998408,0.08766061187543207,-0.12220922855073653,0.4010000068624281,0.0329503519169953,-0.0022203815042209428,-0.4024306167740267,0.2027271916083122,0.2695767564102486,0.0358176643587837,-0.001891235634772842,0.47145727546262123
938,939,2020-06-13,0.9,0.88,1,0,0,0.0,2,60,6288,4,4,42,1,10,10,421,36,142,20,37,96.0,2020,6,2020-06,421.0,37.0,96.0,142.0,36.0,20.0,42.0,6288.0,1.0,0.88,1.0,60.0,939.0,4.0,0.0,0.0,0.0,10.0,4.0,2.0,0.9,179.67701443983057,-0.1031725484112836,4.98271368908651,6.697525032015407,4.487197508351766,3.185466676022057,1.3890009893762814,0.0,0.1086126300138209,102.39176994233323,0.018370739216776184,3.7781108497575437,103.38811902601456,1.4328873667396325,6.863660746907665,0.0,5.021067139231038,180.05454640627713,4.487197508351766,0.1086126300138209,3.185466676022057,-0.10316234213548595,1.3905451965944096,1.3922659382246276,1.901356317903208,1.9011631983520045,1.5275252316519468,-0.2041241452319315,-0.2195860408817118,-0.20145154833543225,0.5077295341976652,2.1834114135676694,1.2237776854613218,0.9591655023579431,1.0629208696181067,0.7772195206671497,-0.7597397932856651,-0.4282850494763857,1.8998336068785338,0.024411298648492005,-0.4515191669108989,1.8265390230978804,-0.9859464462414195,0.6496964140454394,1.277593662821319,-1.325543020342516,-0.07625321012316985,0.02419017879973543,0.6498535064545526,1.277593662821319,1.83075081948719,-0.4522286678719827,-0.9862497969668365,0.7791363362094696,1.2285472930151988,-0.7599546219011147,1.9043869002399294,1.5275252316519468,2.189371988804803,1.392914395392459,0.9591655023579431,-0.2195860408817118,-0.20145154833543225,-0.2041241452319315,-0.4282850494763857,1.0629208696181067,0.5077295341976652,1.9047591537778301,1.8998336068785338,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4074074074074074,0.31886792452830187,0.2751842751842752,0.3903345724907063,0.3073727933541018,0.29988974641675853,0.44,0.29411764705882354,0.3598673300165838,0.43506493506493504,,0.30678466076696165,0.4757816065256243,0.08766061187543207,-0.12220922855073653,0.4010000068624281,0.0329503519169953,-0.0022203815042209428,0.6117047725936172,-0.02890357619663329,0.2695767564102486,0.5856772773488418,-0.001891235634772842,0.033634931782854864
